Dataset,Tables,Create Time,Create Date!,T or V?,Group Order,Owner,Action,Notes,Unnamed: 9,Unnamed: 10,Unnamed: 11,Type,Modified,table_type,date_created,date_updated
POLS_PROS_RA,employee_stg_nb_fusion20211031,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-10-31 16:34:45.811000+00:00,2021-10-31 16:34:45.811000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20211107,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-11-07 17:06:14.158000+00:00,2021-11-07 17:06:14.158000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20211114,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-11-14 16:05:25.238000+00:00,2021-11-14 16:05:25.238000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20211119,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-11-19 15:59:29.381000+00:00,2021-11-19 15:59:29.381000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20211129,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-11-29 13:25:23.920000+00:00,2021-11-29 13:25:23.920000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20211203,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-12-03 22:17:22.797000+00:00,2021-12-03 22:17:22.797000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20211210,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-12-10 19:52:03.933000+00:00,2021-12-10 19:52:03.933000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20211217,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-01-03 19:59:20.561000+00:00,2022-01-03 19:59:20.561000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20211224,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-01-03 20:05:02.769000+00:00,2022-01-03 20:05:02.769000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20211231,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-01-03 20:10:46.687000+00:00,2022-01-03 20:10:46.687000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220107,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-01-07 20:49:49.334000+00:00,2022-01-07 20:49:49.334000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220114,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-01-14 19:03:30.365000+00:00,2022-01-14 19:03:30.365000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220121,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-01-21 19:31:00.799000+00:00,2022-01-21 19:31:00.799000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220128,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-01-28 19:29:29.327000+00:00,2022-01-28 19:29:29.327000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220204,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-02-04 16:47:02.733000+00:00,2022-02-04 16:47:02.733000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220211,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-02-11 17:44:25.488000+00:00,2022-02-11 17:44:25.488000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220218,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-02-18 19:38:49.191000+00:00,2022-02-18 19:38:49.191000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220225,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-02-25 19:00:10.739000+00:00,2022-02-25 19:00:10.739000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220304,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-03-04 18:38:56.378000+00:00,2022-03-04 18:38:56.378000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220311,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-03-11 18:50:57.823000+00:00,2022-03-11 18:50:57.823000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220318,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-03-18 17:54:15.095000+00:00,2022-03-18 17:54:15.095000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220325,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-03-25 18:11:16.662000+00:00,2022-03-25 18:11:16.662000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220401,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-04-01 17:11:39.275000+00:00,2022-04-01 17:11:39.275000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220408,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-04-08 17:36:37.155000+00:00,2022-04-08 17:36:37.155000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220415,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-04-15 18:15:42.205000+00:00,2022-04-15 18:15:42.205000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220422,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-04-22 20:22:24.593000+00:00,2022-04-22 20:22:24.593000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220429,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-05-02 13:20:14.605000+00:00,2022-05-02 13:20:14.605000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220506,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-05-06 17:30:02.155000+00:00,2022-05-06 17:30:02.155000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220513,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-05-13 17:57:41.049000+00:00,2022-05-13 17:57:41.049000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220520,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-05-23 16:25:52.720000+00:00,2022-05-23 16:25:52.720000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220527,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-05-27 18:52:56.170000+00:00,2022-05-27 18:52:56.170000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220603,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-06-03 17:35:18.288000+00:00,2022-06-03 17:35:18.288000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220610,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-06-10 17:54:28.373000+00:00,2022-06-10 17:54:28.373000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220617,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-06-17 16:36:47.165000+00:00,2022-06-17 16:36:47.165000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220624,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-06-24 17:44:50.180000+00:00,2022-06-24 17:44:50.180000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220701,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-07-01 16:31:39.758000+00:00,2022-07-01 16:31:39.758000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220708,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-07-08 17:29:45.960000+00:00,2022-07-08 17:29:45.960000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220715,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-07-15 16:05:41.584000+00:00,2022-07-15 16:05:41.584000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220722,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-07-22 16:13:29.090000+00:00,2022-07-22 16:13:29.090000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220729,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-07-29 17:39:41.593000+00:00,2022-07-29 17:39:41.593000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220805,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-08-05 17:22:15.921000+00:00,2022-08-05 17:22:15.921000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220812,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-08-12 16:52:31.418000+00:00,2022-08-12 16:52:31.418000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220819,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-08-19 17:17:19.978000+00:00,2022-08-19 17:17:19.978000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220826,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-08-26 17:35:47.149000+00:00,2022-08-26 17:35:47.149000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220902,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-02 17:42:10.659000+00:00,2022-09-02 17:42:10.659000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220909,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-09 14:52:46.188000+00:00,2022-09-09 14:52:46.188000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220916,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-16 15:43:56.940000+00:00,2022-09-16 15:43:56.940000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220923,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-23 17:27:05.218000+00:00,2022-09-23 17:27:05.218000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20220930,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-30 17:33:55.842000+00:00,2022-09-30 17:33:55.842000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20221007,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-07 18:56:09.140000+00:00,2022-10-07 18:56:09.140000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20221014,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-14 17:32:50.224000+00:00,2022-10-14 17:32:50.224000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20221021,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-21 15:56:28.033000+00:00,2022-10-21 15:56:28.033000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20221028,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-28 17:27:39.957000+00:00,2022-10-28 17:27:39.957000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20221104,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-11-04 16:56:58.583000+00:00,2022-11-04 16:56:58.583000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20221111,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-11-11 17:00:08.416000+00:00,2022-11-11 17:00:08.416000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20221118,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-11-18 17:52:16.478000+00:00,2022-11-18 17:52:16.478000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20221125,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-11-28 13:16:28.225000+00:00,2022-11-28 13:16:28.225000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20221202,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-12-02 16:40:04.501000+00:00,2022-12-02 16:40:04.501000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20221209,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-12-09 18:50:33.627000+00:00,2022-12-09 18:50:33.627000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20221216,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-12-16 14:53:58.543000+00:00,2022-12-16 14:53:58.543000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20221223,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-01-03 13:08:43.705000+00:00,2023-01-03 13:08:43.705000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20221230,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-01-03 13:13:58.448000+00:00,2023-01-03 13:13:58.448000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20230106,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-01-06 16:34:40.055000+00:00,2023-01-06 16:34:40.055000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20230113,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-01-13 18:49:44.519000+00:00,2023-01-13 18:49:44.519000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20230120,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-01-20 16:02:02.580000+00:00,2023-01-20 16:02:02.580000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20230127,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-01-27 16:17:31.617000+00:00,2023-01-27 16:17:31.617000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20230203,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-02-03 15:59:53.349000+00:00,2023-02-03 15:59:53.349000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20230210,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-02-10 16:22:04.424000+00:00,2023-02-10 16:22:04.424000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20230217,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-02-17 16:43:37.667000+00:00,2023-02-17 16:43:37.667000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20230224,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-02-24 15:57:52.129000+00:00,2023-02-24 15:57:52.129000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20230303,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-03-03 19:13:07.906000+00:00,2023-03-03 19:13:07.906000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20230310,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-03-10 16:28:44.147000+00:00,2023-03-10 16:28:44.147000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20230317,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-03-17 16:08:15.059000+00:00,2023-03-17 16:08:15.059000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20230324,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-03-24 15:12:15.372000+00:00,2023-03-24 15:12:15.372000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20230331,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-03-31 15:21:51.534000+00:00,2023-03-31 15:21:51.534000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20230407,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-04-07 14:58:59.720000+00:00,2023-04-07 14:58:59.720000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20230414,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-04-14 16:34:03.599000+00:00,2023-04-14 16:34:03.599000+00:00
POLS_PROS_RA,employee_stg_nb_pre2020,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-01-27 16:25:15.561000+00:00,2021-01-27 16:25:15.561000+00:00
POLS_PROS_RA,employee_stg_pre2020,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-01-21 15:09:07.366000+00:00,2021-01-26 17:44:18.522000+00:00
POLS_PROS_RA,FctBrick,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-06-06 12:58:22.459000+00:00,2023-06-06 12:58:22.460000+00:00
POLS_PROS_RA,FctBrick_Attributes,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-06-06 12:51:02.477000+00:00,2023-06-06 12:51:02.478000+00:00
POLS_PROS_RA,FctBrick_Measures,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-06-06 12:47:17.765000+00:00,2023-06-06 12:47:17.766000+00:00
POLS_PROS_RA,FctBrick_Measures_Pre,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-06-06 12:46:08.621000+00:00,2023-06-06 12:46:08.622000+00:00
POLS_PROS_RA,FctBrick_stg_01,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-11-15 15:57:57.705000+00:00,2022-11-15 15:57:57.705000+00:00
POLS_PROS_RA,FctBrick_stg_02,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-11-15 15:58:45.932000+00:00,2022-11-15 15:58:45.932000+00:00
POLS_PROS_RA,FctBrickUnfiltered,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-06-06 12:57:46.571000+00:00,2023-06-06 12:57:46.572000+00:00
POLS_PROS_RA,FindAnEmployeeReport,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2020-09-13 18:20:27.810000+00:00,2023-06-02 15:02:31.057000+00:00
POLS_PROS_RA,MergedIDs_wJoins,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2020-07-15 21:52:54.357000+00:00,2020-07-15 21:52:54.358000+00:00
POLS_PROS_RA,MergedPriorAndCurrentStageInfo,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2020-06-26 14:46:30.884000+00:00,2020-06-26 16:42:56.488000+00:00
POLS_PROS_RA,MergedSourceDates,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2020-06-28 20:54:42.429000+00:00,2020-06-28 20:54:42.634000+00:00
POLS_PROS_RA,MergedStageInfo,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2020-06-26 14:35:57.795000+00:00,2020-06-26 14:35:58.020000+00:00
POLS_PROS_RA,nic_agent_list_extended,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-16 19:49:04.035000+00:00,2022-09-16 19:49:04.036000+00:00
POLS_PROS_RA,nic_agent_list_extended_BU,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-16 19:33:01.890000+00:00,2022-09-16 19:33:01.891000+00:00
POLS_PROS_RA,nic_agent_state_log,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-16 19:47:09.629000+00:00,2022-09-16 19:47:09.630000+00:00
POLS_PROS_RA,nic_agent_state_log_BU,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-16 19:32:17.478000+00:00,2022-09-16 19:32:17.479000+00:00
POLS_PROS_RA,nic_agent_summary,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-16 19:48:43.862000+00:00,2022-09-16 19:48:43.863000+00:00
POLS_PROS_RA,nic_agent_summary_BU,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-16 19:32:53.996000+00:00,2022-09-16 19:32:53.997000+00:00
POLS_PROS_RA,nic_agent_time_card_expanded,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-16 19:48:20.439000+00:00,2022-09-16 19:48:20.440000+00:00
POLS_PROS_RA,nic_agent_time_card_expanded_BU,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-16 19:32:44.043000+00:00,2022-09-16 19:32:44.044000+00:00
POLS_PROS_RA,nic_agent_timecard,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-16 19:48:55.423000+00:00,2022-09-16 19:48:55.424000+00:00
POLS_PROS_RA,nic_agent_timecard_BU,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-16 19:32:59.532000+00:00,2022-09-16 19:32:59.533000+00:00
POLS_PROS_RA,nic_expanded_call_detail_report,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-16 19:47:46.040000+00:00,2022-09-16 19:47:46.041000+00:00
POLS_PROS_RA,nic_expanded_call_detail_report_BU,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-16 19:32:33.447000+00:00,2022-09-16 19:32:33.448000+00:00
POLS_PROS_RA,nic_list_of_agent_skills,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-16 19:48:04.701000+00:00,2022-09-16 19:48:04.702000+00:00
POLS_PROS_RA,nic_list_of_agent_skills_BU,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-16 19:32:38.055000+00:00,2022-09-16 19:32:38.056000+00:00
POLS_PROS_RA,nic_list_of_skills_expanded,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-16 19:47:55.133000+00:00,2022-09-16 19:47:55.134000+00:00
POLS_PROS_RA,nic_list_of_skills_expanded_BU,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-16 19:32:35.741000+00:00,2022-09-16 19:32:35.742000+00:00
POLS_PROS_RA,nic_refusal_report,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-16 19:48:30.623000+00:00,2022-09-16 19:48:30.624000+00:00
POLS_PROS_RA,nic_refusal_report_BU,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-16 19:32:48.113000+00:00,2022-09-16 19:32:48.114000+00:00
POLS_PROS_RA,nic2_agent_object,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-06-06 15:00:32.261000+00:00,2023-06-06 15:00:32.262000+00:00
POLS_PROS_RA,nic2_agent_object2,,,,,Angelo Gianino,Migrate to polsnadna-prd,,,,,#VALUE!,,TABLE,2023-06-06 15:10:44.673000+00:00,2023-06-06 15:10:44.674000+00:00
POLS_PROS_RA,nic2_denormalized,,,,,Angelo Gianino,Migrate to polsnadna-prd,,,,,#VALUE!,,TABLE,2023-06-06 15:10:32.433000+00:00,2023-06-06 15:10:32.434000+00:00
POLS_PROS_RA,nic2_metrics_object,,,,,Angelo Gianino,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-06-06 15:08:19.893000+00:00,2023-06-06 15:08:19.894000+00:00
POLS_PROS_RA,nic2_metrics_object2,,,,,Angelo Gianino,Migrate to polsnadna-prd,,,,,#VALUE!,,TABLE,2023-06-06 15:12:02.507000+00:00,2023-06-06 15:12:02.508000+00:00
POLS_PROS_RA,nic2_vertical,,,,,Angelo Gianino,Migrate to polsnadna-prd,,,,,#VALUE!,,TABLE,2023-06-06 15:03:16.388000+00:00,2023-06-06 15:03:16.389000+00:00
POLS_PROS_RA,OpportunityFieldHistory_Pivot,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2020-06-26 13:57:35.076000+00:00,2020-06-26 14:12:02.099000+00:00
POLS_PROS_RA,OpportunityFieldHistory_RowNumbers_wOwners,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2020-06-26 13:52:55.902000+00:00,2020-06-26 13:52:56.059000+00:00
POLS_PROS_RA,PearsonHolidaysUS,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-12-05 18:56:09.496000+00:00,2022-12-05 18:56:09.497000+00:00
POLS_PROS_RA,POLS_AP,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2020-09-15 21:01:51.054000+00:00,2020-09-15 21:01:51.054000+00:00
POLS_PROS_RA,POLS_AP_LOOKUP,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2020-11-05 17:37:11.875000+00:00,2020-11-05 17:37:11.875000+00:00
POLS_PROS_RA,POLS_DAILY_MAIN_SQL,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-11-16 15:13:35.051000+00:00,2022-11-16 15:13:35.052000+00:00
POLS_PROS_RA,POLS_DATES,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-06-06 12:44:17.019000+00:00,2023-06-06 12:44:17.020000+00:00
POLS_PROS_RA,POLS_EMPLOYEE_CURRENT,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2021-01-27 20:34:06.210000+00:00,2021-01-27 20:34:06.210000+00:00
POLS_PROS_RA,POLS_EMPLOYEE_HISTORY,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-06-06 12:54:40.161000+00:00,2023-06-06 12:54:40.162000+00:00
POLS_PROS_RA,POLS_EMPLOYEE_MOST_RECENT,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,VIEW,2021-01-27 20:39:06.484000+00:00,2021-01-27 20:39:06.484000+00:00
POLS_PROS_RA,POLS_HISTORY,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-06-06 12:56:53.324000+00:00,2023-06-06 12:56:53.325000+00:00
POLS_PROS_RA,POLS_HISTORY_3D,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-18 17:28:44.191000+00:00,2021-02-18 17:28:44.192000+00:00
POLS_PROS_RA,POLS_HISTORY_AS_TABLE_TEST,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-08 13:51:20.416000+00:00,2021-02-08 13:51:20.416000+00:00
POLS_PROS_RA,POLS_HISTORY_MATTS_ONLY,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-05-19 20:02:32.132000+00:00,2021-05-19 20:02:32.133000+00:00
POLS_PROS_RA,POLS_HISTORY_MM_IDs,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-05-05 16:24:22.468000+00:00,2021-05-05 16:24:22.469000+00:00
POLS_PROS_RA,POLS_HISTORY_PIT,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-18 17:43:34.459000+00:00,2021-02-18 17:43:34.460000+00:00
POLS_PROS_RA,POLS_HISTORY_QA20211027,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-10-27 18:22:18.490000+00:00,2021-10-27 18:22:18.490000+00:00
